Date,Headline,Sentiment,Predicted Sentiment
2024-09-03,"From Starbucks to Specialty Cafes, the New Arms Race in the Coffee Wars",neutral,
2024-09-03,Five Things To Know About Labor Day,neutral,
2024-09-03,10 Labor Day Reads,neutral,
2024-09-03,RoadSide Attractions in Arizona,neutral,
2024-09-03,Colin Allred Running Against Ted Cruz in Texas,neutral,
2024-09-03,Meat and Poultry Is Wildly Expensive Now — and It Could Be Due to Price Fixing,negative,
2024-09-03,Asset Bubbles And Inflation,neutral,
2024-09-03,Adviser links: an existential issue,negative,
2024-09-03,"Labor Day September 5, 1882",neutral,
2024-09-03,Heartbreaking and Gut Wrenching - The Murders of American And Israeli Hostages By Hamas,negative,
2024-09-03,"Who is better on unions, Harris or Trump?",neutral,
2024-09-03,"In Honor of Labor Day, Let’s Review BLS Job Revisions",neutral,
2024-09-03,David Stockman On The Mother Of All Housing Bubbles,neutral,
2024-09-03,"Oil Tanker & Merchant Ship Hit By Projectiles As Another Tanker Burns, Risking 'Worst Spill This Century'",negative,
2024-09-03,"""The United States Hates Women"": ASU Event Offers Dystopian, Anti-Capitalist Vision Of America",negative,
2024-09-03,"These Were The Best And Worst Performing Assets Of August, And YTD",neutral,
2024-09-03,"Turkey Formally Requests To Join BRICS, Citing Frustration In EU Bid",neutral,
2024-09-03,"Protests and Strikes in Israel, Outrage Over Netanyahu’s Policy Builds",negative,
2024-09-03,Eric Weinstein: 'I Don’t Know Whether Trump Will Be Allowed To Become President',neutral,
2024-09-03,A Frenzied Summer Leads to a Tourism Backlash in Europe,negative,
2024-09-03,"Customers Are ""Falling Out Of Love"" With Airbnb",negative,
2024-09-03,Retailers line up to warn about cracks in the consumer,negative,
2024-09-03,"On Warren Buffett’s 94th birthday, people share his best investing advice",positive,
2024-09-03,Volkswagen Considers Closing Plants in Germany,negative,
2024-09-03,Why Are Thousands of Hotel Workers on Strike?,negative,
2024-09-03,Adnoc Prepares Bond Market Debut After Over Two Year Wait,neutral,
2024-09-03,Libya Declares Force Majeure on Key Oil Field as Rift Widens,negative,
2024-09-03,Stocks Hover as Traders Brace for September Swings: Markets Wrap,neutral,
2024-09-03,Harmony Gold Says Profit Soared 78% on Higher Output and Prices,positive,
2024-09-03,Will Automation Replace Jobs? Port Workers May Strike Over It.,negative,
2024-09-03,Canary Wharf in Talks to Refinance Up to £603 Million in Debt,neutral,
2024-09-03,Pontins apology to travellers over discrimination,negative,
2024-09-03,HMRC Ends Ban on Fractional Shares in ISAs Ahead of New Rules,positive,
2024-09-03,Ukraine Wants to Change ‘Russian’ Name of Smallest Currency Unit,neutral,
2024-09-03,American demand for international trips drives 'travel momentum' and overall spending,positive,
2024-09-03,Spain to Announce New Central Bank Governor Sept. 4,neutral,
2024-09-03,Hungary Offers Samurai Bonds as Government Nears FX-Debt Limit,neutral,
2024-09-03,Zelenskiy Visits Ukraine’s Zaporizhzhia Alongside Dutch Premier,neutral,
2024-09-03,Costco’s price increase just went into effect. Here’s how much its membership fee has gone up since the 1980s,negative,
2024-09-03,"Norway’s Electric-Car Sales Climb to a Record, Taking 94% Share",positive,
2024-09-03,Zimbabwe Central Bank Injected $190 Million into FX Market Since ZiG’s Adoption,positive,
2024-09-03,Turkish Lira Gains as Central Bank Backstop Reduces FX Demand,positive,
2024-09-03,Off-road sites could be used for Dover port queues,neutral,
2024-09-03,Sweden’s Alecta Faces Crunch Period as Probe Deadlines Loom,negative,
2024-09-03,Euro’s Newfound Strength Looks Fragile as Options Turn Bearish,negative,
2024-09-03,A Century Old Raymond Group Is Planning Two India Listings by end of 2025,positive,
2024-09-03,A dollar on the defensive brings relief to policymakers globally,positive,
2024-09-03,Volatility Hits Robusta Coffee as Prices Slump From Recent High,negative,
2024-09-03,Brazil Tries to Calm Investors Amid Growing Spending Pressure,negative,
2024-09-03,Vedanta to Pay $932 Million in Dividend to Help Parent Cut Debt,positive,
2024-09-03,"Emerging Stocks Drop as Traders Watch China’s Economy, US Data",negative,
2024-09-03,Spain’s Jet-Fuel Demand Soared to Highest in Decades in July,positive,
2024-09-03,Nigeria’s Giant Dangote Oil Refinery Starting to Make Gasoline,positive,
2024-09-03,Stock Futures Slip; Investors Await Jobs Report Later This Week,neutral,
2024-09-03,"Pakistan Inflation Cools, Providing Room for More Rate Cuts",positive,
2024-09-03,Sibanye Sees First-Half Loss as Palladium Slump Forces Writedown,negative,
2024-09-03,Crucial jobs report watched for repeat of July shock,neutral,
2024-09-03,Kazakhstan Eyes Heftier Taxes on Banks Amid Budget Shortfall,negative,
2024-09-03,The first AI presidential election is here — and we're not ready,negative,
2024-09-03,Support fund extended after winter fuel payment cut,neutral,
2024-09-01,D.C. Court Cancels Three Approved LNG Projects Over “Environmental Justice”,negative,
2024-09-01,Oil Extends Drop on Signs of OPEC+ Output Boost and China Woes,negative,
2024-09-01,Nifty Faces Weak September After Record Run,negative,
2024-09-01,Former Taipei Mayor Released From Detention Amid Graft Probe,neutral,
2024-09-01,ESPN and ABC Go Dark on DirecTV in Feud With Disney,negative,
2024-09-01,Top Brazil court to vote on decision to ban Musk's X,neutral,
2024-09-01,ICICI Prudential AMC Sells India Sovereign Bonds to Buy Credit,neutral,
2024-09-01,"Nikkei May Add Ryohin Keikaku, Cut Nippon Paper, Analysts Say",neutral,
2024-09-01,China's first global gaming hit sells millions in a week. An early investor shares what's next,positive,
2024-09-01,China’s Bulging Commodity Stockpiles Lay Depth of Slowdown Bare,negative,
2024-09-01,"Yen Forecasts Swing to Gains as Fed, BOJ Offer Rates Clarity",positive,
2024-09-01,"Hiking energy tax will hit growth, oil industry says",negative,
2024-09-01,Taiwan Dollar Likely a Laggard in Potential Post-Fed Asian Rally,negative,
2024-09-01,Oasis 'dynamic pricing' row prompts government probe,negative,
2024-09-01,"RBA Set to Stand Pat Even as US Signals Rate Cuts, Hauser Says",neutral,
2024-09-01,Málaga tourism: 'People feel the city is collapsing',negative,
2024-09-01,UK North Sea Oil Lobby Warns of Investment Slump Due to Windfall Tax Increase,negative,
2024-09-01,Railcard train travel to offer less of a discount,negative,
2024-09-02,A New Way of Betting on Tech Stocks Is Emerging in Hong Kong,positive,
2024-09-02,How a Leading Chain of Psychiatric Hospitals Traps Patients,negative,
2024-09-02,Saudi’s Arabian Mills IPO Aims to Raise as Much as $271 Million,neutral,
2024-09-02,Philippine Agents Detain More Than 160 People in Cybercrime Raid,negative,
2024-09-02,"China new home prices rise more slowly in August, survey shows",neutral,
2024-09-02,Macau Gaming Revenue Rises as Summer Demand Eases Crackdown Fear,positive,
2024-09-02,"Singapore’s OCBC Banking Website, Mobile App Down for Some Users",negative,
2024-09-02,Help! I’m ‘Older’ and on the Job Hunt.,negative,
2024-09-02,Morning Bid: China clouds global 'Goldilocks' outlook,negative,
2024-09-02,Walzin' Out A Fake War Hero,negative,
2024-09-02,A Hard Sell to the American Car Culture,negative,
2024-09-02,Bullish Week Ahead On Dow Breakout,positive,
2024-09-02,Trump To Vote 'No' On Florida Pro-Abortion Ballot Initiative,negative,
2024-09-02,"IRS Lagging In Complying With Order Not To Raise Audit Rates For Under-$400,000 Earners: Watchdog",negative,
2024-09-02,Harris Accidentally Admits The Economy-Crushing 'Green New Deal' Is Her Real Agenda,negative,
2024-09-02,"Berkeley Law School Dean: Constitution ""Outdated"", ""Threatens The United States""",negative,
2024-09-02,Georgia Election Workers Seek Control Of Giuliani's Assets After Defamation Suit,negative,
2024-09-02,Waste Of The Day: Unscrupulous NGOs Rake In Billions For Foreign Assistance,negative,
2024-09-02,Far Right to Win First German State Election Since WWII,negative,
2024-09-02,49er Ricky Pearsall Shot In Chest During San Francisco Robbery; Mom Gives Update,negative,
2024-09-02,An Ideal Neighborhood to Live In . . .,positive,
2024-09-02,Debate Desperation Time For Democrats,negative,
2024-09-02,Sunday links: meaningless statistics,negative,
2024-09-02,The SEC and the economics of college sports,neutral,
2024-09-02,CenterPoint Energy: The Hurricane Beryl Challenge,neutral,
2024-09-02,"Exercising Our Character, Improving Ourselves",positive,
2024-09-02,ACVF: High Quality ETF Designed For Conservative Values Investors,positive,
2024-09-02,Something Different at Angry Bear,neutral,
2024-09-02,An A1 Price Fixing Dream. You Know It’s There. But You Can’t Prove It.,negative,
2024-09-02,Developing the World’s Tallest Timber Tower Again,positive,
2024-09-02,Post Office handles record amount of cash,positive,
2024-09-02,"Trump Endorses Florida Marijuana Measure, Calls For Public Smoking Ban",neutral,
2024-09-02,How to Lose Money on the World's Most Popular Investment Theme,negative,
2024-09-02,Czech finance ministry submits 2025 budget draft to cut deficit by 9%,positive,
2024-09-02,Latest Trump Crypto Endeavor Exemplifies Family’s Wholehearted Embrace,positive,
2024-09-02,"Pimco, GMO Refine EM Playbook as Fed Cuts Set to Shake Up Market",neutral,
2024-09-02,Retail industry shows warnings of 'cash-strapped' US consumers,negative,
2024-09-02,Harris's unrealized capital gains tax is unlikely to pass: CIO,negative,
2024-09-02,Behind the Big Changes at ‘Wheel of Fortune’,neutral,
2024-09-02,Oasis ticket sales defended after fans' fury,negative,
2024-09-02,The first presidential election of the generative AI era is here,neutral,
2024-09-02,Railcard train travel discounts to be cut,negative,
2024-09-02,European Stocks’ Quest to Outshine US Markets Is Fading Quickly,negative,
2024-09-02,Pay for new hires is falling in some blue-collar jobs,negative,
2024-09-02,Thousands of hotel workers are now on strike,negative,
2024-09-02,Dialysis May Prolong Life for Older Patients. But Not by Much.,neutral,
2024-09-02,"About 10,000 Hotel Workers Walk Off the Job on Labor Day Weekend",negative,
2024-09-02,Markets' Summer Vacation Is Over,neutral,
2024-09-02,U.S. stock-market rebound faces ‘huge’ jobs reports after Labor Day weekend,neutral,
2024-09-02,Man Sentenced for Harassing New Hampshire Public Radio Journalists,negative,
2024-09-02,New Zealand house prices to rise 6% next year on lower interest rates,positive,
2024-09-02,China to pitch green tech exports to African leaders as Western curbs loom,neutral,
2024-09-02,"New report offers more details into Intel’s possible plans to slash costs, sell units",negative,
2024-09-02,Netanyahu Sent Aide to Moscow Seeking Progress On Gaza Hostages,neutral,
2024-09-02,Crucial September jobs report kicks off a new month,neutral,
2024-09-02,Wall St Week Ahead U.S. stock rally broadens as investors await Fed,positive,
2024-09-02,"Container Carrier Profits Soar on Record Volumes, Higher Rates",positive,
2024-09-02,No plan to reverse scrapping winter fuel payments,negative,
2024-09-02,Philippines Arrests Over 150 Foreigners in Online Gambling Raid,negative,
2024-09-02,"When's the right time to buy a house? Ask yourself these questions first, personal finance expert says",neutral,
2024-08-31,This week in Bidenomics: Maybe things are okay?,neutral,
2024-08-31,"Race starts for Harris, Trump to spend roughly $1B raised",neutral,
2024-08-31,Key inflation metric trending below the Fed's 2% target,negative,
2024-08-31,Guyana Raises Growth Estimates to 43% as Oil Production Surges,positive,
2024-08-31,Has the Spread of Tipping Reached Its Limit? Don’t Count on It.,neutral,
2024-08-31,Landlords Face a $1.5 Trillion Commercial Real Estate Maturity Wall,negative,
2024-08-31,Why investors turn to ETFs during times of market stress,positive,
2024-08-31,Confusion Clouds Libya’s Oil Output Amid UN Push to End Crisis,negative,
2024-08-31,Brazil’s Tebet Says Government Plans Spending Review in 2025,neutral,
2024-08-31,The 100ml liquid rule returns for UK and EU airports,negative,
2024-08-31,"VP Harris: 'As president, I will not ban fracking'",neutral,
2024-08-31,US Steel Industry Sees Economy Reviving Demand in 2025,positive,
2024-08-31,"With X Blocked, Brazilians Turn to Other Social Media Platforms",neutral,
2024-08-31,"Thyssenkrupp Steel to Profit from Kretinsky, Ex-Board Head Says",positive,
2024-08-31,"For Generations of Alaskans, a Livelihood Is Under Threat",negative,
2024-08-31,Apartment List Shows a Decline in the National Rent Price in August,positive,
2024-08-31,How a Trial Shocked British Statisticians and Causes Me to Wonder about Education,neutral,
2024-08-31,The Last Remaining San Francisco Denny’s Closes After 25 Years,negative,
2024-08-31,For Peat’s Sake,neutral,
2024-08-31,New Deal democrat’s Weekly Indicators August 26-30 2024 . . . Normalization?,neutral,
2024-08-31,The Sane vs. the Insane,neutral,
2024-08-31,Nigeria’s Naira Falls on Parallel Market After Dollar Shortage,negative,
2024-08-31,The truth about immigration,neutral,
2024-08-31,"Schedule for Week of September 1, 2024",neutral,
2024-08-31,My Top Investment In September As Rate Cuts And The Election Come Into Focus,positive,
2024-08-31,QQQE: How NVIDIA's Result Could Continue Shifting The Landscape For Equal-Weight,neutral,
2024-08-31,Slow-Growth Luxury Play: The Long-Term Case For Brunello Cucinelli,neutral,
2024-08-31,FOF: Steady Distributions Accompanied By Steady Price Range,neutral,
2024-08-31,India Predicts Ample Monsoon Rain Next Month in Boost to Crops,positive,
2024-08-31,Saturday links: the state of the teaching profession,neutral,
2024-08-31,White House Races to Lend Billions in Climate Funds Before Election,neutral,
2024-08-31,"Ukraine Must Be Allowed to Use F-16s Inside Russia, Denmark Says",neutral,
2024-08-31,Retail Needs Some Therapy as Cautious Consumers Trade Down,negative,
2024-08-31,Malls Add Entertainment From Nerf and Mattel to Draw Customers,positive,
2024-08-31,China's weak factory PMI raises pressure for consumer stimulus,negative,
2024-08-31,Artisan Partners urges Seven & i update on takeover bid by Sept 19,neutral,
2024-08-31,"Smokers under 30 must show ID to purchase tobacco products, FDA says",neutral,
2024-08-31,Mega Millions jackpot balloons to $681 million after no grand prize winner,positive,
2024-08-31,Will Gold’s Tailwinds Be Enough to Overcome September Curse?,neutral,
2024-08-30,Election-Proof Your Portfolio,neutral,
2024-08-30,Amazon to Hire Covariant Founders to Expand Warehouse Automation,positive,
2024-08-30,"The Pending Implosion of Chicago Public Unions, No City is More Deserving",negative,
2024-08-30,"The BEA Revises Income in May and June Lower, But Spending Higher",neutral,
2024-08-30,Airbnb Should Be a Sleeper Hit,positive,
